contractId,description,category,status,progress,region,province,latitude,longitude,startDate,completionDate,infraYear,programName,sourceOfFunds,budget,amountPaid,contractorId,image_folder_path,downloaded_image_count,date_00_pre_start,date_25_progress,date_50_progress,date_75_progress,date_100_completed,date_post_completion,osm_mask_path,vit_delta_00_to_25_t0.3,vit_delta_00_to_25_t0.4,vit_delta_00_to_25_t0.5,vit_delta_00_to_25_t0.6,vit_delta_00_to_25_t0.7,vit_delta_00_to_25_t0.8,vit_delta_25_to_50_t0.3,vit_delta_25_to_50_t0.4,vit_delta_25_to_50_t0.5,vit_delta_25_to_50_t0.6,vit_delta_25_to_50_t0.7,vit_delta_25_to_50_t0.8,vit_delta_50_to_75_t0.3,vit_delta_50_to_75_t0.4,vit_delta_50_to_75_t0.5,vit_delta_50_to_75_t0.6,vit_delta_50_to_75_t0.7,vit_delta_50_to_75_t0.8,vit_delta_75_to_10_t0.3,vit_delta_75_to_10_t0.4,vit_delta_75_to_10_t0.5,vit_delta_75_to_10_t0.6,vit_delta_75_to_10_t0.7,vit_delta_75_to_10_t0.8,vit_delta_10_to_po_t0.3,vit_delta_10_to_po_t0.4,vit_delta_10_to_po_t0.5,vit_delta_10_to_po_t0.6,vit_delta_10_to_po_t0.7,vit_delta_10_to_po_t0.8
20gp0019,"construction of concrete road guintas-pinamalatican road, capiz",roads,completed,100.0,Region VI,Capiz 2nd DEO,11.399925,122.62414,2020-02-13,2021-04-15,2020,regular infra,regular infra - gaa 2020 oo-1,48558197.31,0,3466,data/images/20gp0019,7,2020-01-14,2020-05-29,2020-09-13,2020-12-29,2021-04-15,2021-05-15,data/images/20gp0019/20gp0019_road_mask.png,1.0,1.0,1.0,0.35951327433628316,0.16666666666666666,0.0,1.0,1.0,0.9988938053097345,0.15486725663716813,0.061946902654867256,0.0,1.0,1.0,1.0,0.3580383480825959,0.1851032448377581,0.0,1.0,1.0,0.9998156342182891,0.5153023598820059,0.28337020648967554,0.0,1.0,1.0,1.0,0.610066371681416,0.42146017699115046,0.0
21kj0122,"construction of road leading to mansawan, don victoriano, misamis occidental",roads,completed,100.0,Region X,Misamis Occidental 2nd DEO,8.269845,123.564608,2021-12-28,2023-03-02,2021,regular infra,regular infra - gaa 2021 lp,110009996.44,0,23479,data/images/21kj0122,7,2021-11-28,2022-04-14,2022-07-30,2022-11-14,2023-03-02,2023-04-01,data/images/21kj0122/21kj0122_road_mask.png,1.0,1.0,1.0,0.11113678373382625,0.0025415896487985213,0.0,1.0,1.0,1.0,0.07717190388170056,0.02564695009242144,0.0,1.0,1.0,1.0,0.9059611829944547,0.6626617375231053,0.0,1.0,1.0,1.0,0.8109981515711645,0.5831792975970426,0.0,1.0,1.0,1.0,0.8391866913123844,0.422365988909427,0.0
22p00043,organizational outcome 1: ensure safe and reliable national road system - network development program - construction of missing links/new roads - aguinaldo - toboy - natonin roadaguinaldo ifugao,roads,completed,100.0,Cordillera Administrative Region,Cordillera Administrative Region,17.0511519,121.3762211,2022-03-24,2023-05-04,2022,regular infra,regular infra - gaa 2022 oo-1,118212500.0,0,36606,data/images/22p00043,7,2022-02-22,2022-07-03,2022-10-13,2023-01-22,2023-05-04,2023-06-03,data/images/22p00043/22p00043_road_mask.png,1.0,1.0,1.0,0.6063864990072799,0.34083388484447386,0.0,1.0,1.0,0.8598610191925877,0.07296492389146261,0.019192587690271344,0.0,1.0,1.0,1.0,0.5378888153540702,0.3510919920582396,0.0,1.0,1.0,0.9958636664460622,0.6522170747849106,0.44109861019192587,0.0,1.0,1.0,0.9308405029781601,0.12111184645929848,0.042025148908007945,0.0
20jb0011,"construction / improvement of access road leading to declared tourism construction of concrete road - nrj leading to zapanta - gomez cave, brgy. lipakan, pres. manuel a. roxas, zamboanga del norte",roads,completed,100.0,Region IX,Zamboanga del Norte 2nd DEO,8.5051932,123.2269952,2020-02-20,2022-01-31,2020,regular infra,regular infra - gaa 2020 cssp,47249975.24,0,23836,data/images/20jb0011,7,2020-01-21,2020-08-15,2021-02-09,2021-08-06,2022-01-31,2022-03-02,data/images/20jb0011/20jb0011_road_mask.png,1.0,1.0,1.0,0.8006908462867012,0.5616580310880829,0.0,1.0,1.0,0.9903281519861831,0.7200345423143351,0.48601036269430054,0.0,1.0,1.0,0.9930915371329879,0.6236614853195164,0.3946459412780656,0.0,1.0,1.0,0.9886010362694301,0.4088082901554404,0.14127806563039724,0.0,1.0,1.0,0.5378238341968912,0.0034542314335060447,0.0022452504317789293,0.0
19fj0016,"local program, local roads and bridges-local roads-local infrastructure program, construction of concrete road-concreting of labigan-guindawahan road, pio v. corpuz, masbate",roads,completed,100.0,Region V,Masbate 3rd DEO,11.8783,124.0370732,2019-07-01,2020-09-30,2019,regular infra,regular infra - gaa 2019 lp,18813253.58,0,40918,data/images/19fj0016,7,2019-06-01,2019-10-23,2020-02-14,2020-06-07,2020-09-30,2020-10-30,data/images/19fj0016/19fj0016_road_mask.png,1.0,1.0,1.0,0.268646408839779,0.06629834254143646,0.0,1.0,1.0,1.0,0.2641574585635359,0.1850828729281768,0.0,1.0,1.0,0.9986187845303868,0.3125,0.18577348066298344,0.0,1.0,1.0,1.0,0.7040745856353591,0.4741022099447514,0.0,1.0,1.0,1.0,0.7254834254143646,0.5224447513812155,0.0
19bc0169,"network development program-construction of bypass and diversion road-claveria bypass road, claveria, cagayan",roads,completed,100.0,Region II,Cagayan 2nd DEO,18.5787521,121.0723483,2019-06-11,2020-07-01,2019,regular infra,regular infra - gaa 2019 oo-1,69126450.0,0,14174,data/images/19bc0169,7,2019-05-12,2019-09-15,2019-12-21,2020-03-26,2020-07-01,2020-07-31,data/images/19bc0169/19bc0169_road_mask.png,1.0,1.0,1.0,0.3431390462269322,0.20464096473597662,0.0,1.0,1.0,0.9998172848529143,0.19550520738169194,0.08112552530604787,0.0,1.0,1.0,0.9894025214690297,0.11218710031061575,0.03142700529873926,0.0,1.0,1.0,0.9965284122053718,0.17339667458432304,0.040562762653023936,0.0,1.0,1.0,0.9846519276448018,0.16663621414215238,0.09574273707290334,0.0
20f00077,"oo1:ensure safe and reliable national road system-network development program-construction of bypass and diversion roads, pamplona-san fernando bypass road, burabod, camarines sur, pamplona, camarines sur 2nd legislative district",roads,completed,100.0,Region V,Region V,13.5831394,123.105435,2020-05-29,2021-12-31,2020,regular infra,regular infra - gaa 2020 oo-1,34160297.41,0,18378,data/images/20f00077,7,2020-04-29,2020-10-21,2021-03-15,2021-08-07,2021-12-31,2022-01-30,data/images/20f00077/20f00077_road_mask.png,1.0,1.0,1.0,0.14185331576635923,0.06258234519104085,0.0,1.0,1.0,1.0,0.35660957400087834,0.21409749670619235,0.0,1.0,1.0,1.0,0.34057971014492755,0.16205533596837945,0.0,1.0,1.0,1.0,0.4580588493631972,0.2505489679402723,0.0,1.0,1.0,0.9448836187966623,0.2549407114624506,0.14053579270970576,0.0
21m00030,"construction of missing links/ new roads - columbio - lutayan - koronadal road package a, sta. 12+274 - sta. 14+894, colombio,sultan, kudarat.",roads,completed,100.0,Region XII,Region XII,6.5982028,124.9550583,2021-03-25,2022-04-30,2021,regular infra,regular infra - gaa 2021 oo-1,144749588.21,0,5044,data/images/21m00030,7,2021-02-23,2021-07-03,2021-10-11,2022-01-19,2022-04-30,2022-05-30,data/images/21m00030/21m00030_road_mask.png,1.0,1.0,1.0,0.6833428084138715,0.38743604320636726,0.0,1.0,1.0,1.0,0.7919272313814667,0.4923251847640705,0.0,1.0,1.0,1.0,0.7956225127913588,0.5392268334280841,0.0,1.0,1.0,1.0,0.27345082433200685,0.044911881750994885,0.0,1.0,1.0,0.5267197271176804,0.047754405912450254,0.028993746446844798,0.0
20ib0023,"construction of by-pass and diversion road, borongan city, eastern samar",roads,completed,100.0,Region VIII,Eastern Samar DEO,11.6535319,125.4449258,2020-02-18,2021-11-17,2020,regular infra,regular infra - gaa 2020 oo-1,96499975.54,0,32898,data/images/20ib0023,7,2020-01-19,2020-07-26,2021-01-02,2021-06-10,2021-11-17,2021-12-17,data/images/20ib0023/20ib0023_road_mask.png,1.0,1.0,1.0,0.22078539507464107,0.07730341352096605,0.0,1.0,1.0,0.9989540743558049,0.24408101169535038,0.10630407911001236,0.0,1.0,1.0,0.9656746220405058,0.074260720737853,0.03099743272796425,0.0,1.0,1.0,0.8974992868688789,0.055243890843396405,0.034325377959494155,0.0,1.0,1.0,0.8811448131596463,0.3047446990586669,0.163639821241799,0.0
21l00063,"construction of road, jct. davao - bukidnon road (calinan section) - wangan - subasta - tagakpan - tungkalan - tagurano - catigan - baracatan - sibulan - tibolo - kapatagan road (package a), davao city",roads,completed,100.0,Region XI,Region XI,7.0836208,125.4220792,2021-05-26,2022-08-22,2021,regular infra,regular infra - gaa 2021 lp,135093142.17,0,23415,data/images/21l00063,7,2021-04-26,2021-09-16,2022-01-07,2022-04-30,2022-08-22,2022-09-21,data/images/21l00063/21l00063_road_mask.png,1.0,1.0,0.9574149925232429,0.20362785254534815,0.09869319290033157,0.0,1.0,1.0,0.9999349847214095,0.20980430401144268,0.08464989272479033,0.0,1.0,1.0,0.9977244652493336,0.2114947012547949,0.0851049996749236,0.0,1.0,1.0,1.0,0.6648462388661336,0.3729276379949288,0.0,1.0,1.0,1.0,0.6654963916520382,0.3770236005461283,0.0
19ia0005,"construction of almeria by-pass road, biliran, poblacion almeria, biliran (from 11.62732°, 124.37993 to 11.62572°, 124.37986)",roads,completed,100.0,Region VIII,Biliran DEO,11.6232972,124.3818583,2019-07-07,2021-01-02,2019,regular infra,regular infra - gaa 2019 oo-1,12702500.0,0,30238,data/images/19ia0005,7,2019-06-07,2019-11-20,2020-04-04,2020-08-18,2021-01-02,2021-02-01,data/images/19ia0005/19ia0005_road_mask.png,1.0,1.0,0.832002555094219,0.05908655381667199,0.008516980730331098,0.0,1.0,1.0,0.9297349089747684,0.09826466517619505,0.030341743851804534,0.0,1.0,1.0,0.989992547641861,0.15937400191632067,0.061002874480996484,0.0,1.0,1.0,0.9847758969445332,0.036090705844778026,0.004471414883423826,0.0,1.0,1.0,0.6380283189609284,0.007558820398168849,0.0,0.0
19eb0028,"construction of concrete road - junction mwcr (labangan) - murtha - jct iriron road, calintaan, mindoro occidental, k0283+606-k0283+1606",roads,completed,100.0,Region IV-B,Mindoro Occidental DEO,12.6227939,120.9395471,2019-07-08,2021-03-22,2019,regular infra,regular infra - gaa 2019 oo-1,28585855.5,0,29494,data/images/19eb0028,7,2019-06-08,2019-12-10,2020-05-14,2020-10-17,2021-03-22,2021-04-21,data/images/19eb0028/19eb0028_road_mask.png,1.0,1.0,1.0,0.5084382534154835,0.1998392713635146,0.0,1.0,1.0,0.999732118939191,0.4335654969193678,0.14934369140101794,0.0,1.0,1.0,1.0,0.4412001071524243,0.19006161264398608,0.0,1.0,1.0,1.0,0.4085186177337262,0.16327350656308598,0.0,1.0,1.0,0.5325475488882936,0.0002678810608090008,0.0,0.0
23gf0038,"construction/improvement of access roads leading to declared tourism destinations - brgy. potrido to brgy. alimodias road leading to various tourism sites including bugsukan and banogon falls and the 500 hectares rice terraces at miagao, iloilo",roads,completed,100.0,Region VI,Iloilo 1st DEO,10.6761744,122.1625521,2023-02-16,2024-04-26,2023,regular infra,regular infra - gaa 2023 cssp,71651290.24,0,44926,data/images/23gf0038,7,2023-01-17,2023-06-04,2023-09-21,2024-01-08,2024-04-26,2024-05-26,data/images/23gf0038/23gf0038_road_mask.png,1.0,1.0,1.0,0.7652379926771484,0.4296790867973293,0.0,1.0,1.0,1.0,0.7512384234331251,0.39521860865819514,0.0,1.0,1.0,1.0,0.40598750807667455,0.17531768253284513,0.0,1.0,1.0,0.9140641826405341,0.016368727116088735,0.007107473616196425,0.0,1.0,1.0,0.3508507430540599,0.0,0.0,0.0
22hl0024,"organizational outcome 001: ensure safe and reliable national road system: asset preservation program: construction / upgrading / rehabilitation of drainage along national roads - secondary roads: dumaguete south rd - k0121 + 500 - k0122 + 500, basay, neg",roads,completed,100.0,Negros Island Region,Negros Oriental 3rd DEO,9.4051161,122.6494061,2022-02-16,2023-11-05,2022,regular infra,regular infra - gaa 2022 oo-1,19600000.0,0,18080,data/images/22hl0024,7,2022-01-17,2022-07-22,2022-12-26,2023-06-01,2023-11-05,2023-12-05,data/images/22hl0024/22hl0024_road_mask.png,1.0,1.0,1.0,0.2978955402900447,0.101842765238251,0.0,1.0,1.0,1.0,0.07480100316214153,0.007414676698288082,0.0,1.0,1.0,1.0,0.33278813651728273,0.047105004906771344,0.0,1.0,1.0,0.9842983316977428,0.037618580307491004,0.011776251226692836,0.0,1.0,1.0,0.6608875804165304,0.0016355904481517827,0.0,0.0
19gp0041,"construction of concrete road - access road leading to tuwang-tuwangon falls, brgy. duran, dumalag, capiz",roads,completed,100.0,Region VI,Capiz 2nd DEO,11.2552075,122.600662,2019-06-13,2021-12-31,2019,regular infra,regular infra - gaa 2019 cssp,29391665.33,0,6004,data/images/19gp0041,7,2019-05-14,2020-02-01,2020-09-21,2021-05-12,2021-12-31,2022-01-30,data/images/19gp0041/19gp0041_road_mask.png,1.0,1.0,1.0,0.6709156575313363,0.4616528574463565,0.0,1.0,1.0,1.0,0.7509029105587423,0.4839600594858721,0.0,1.0,1.0,0.9997875504567665,0.38803909071595494,0.17197790524750373,0.0,1.0,1.0,0.9997875504567665,0.5386658168684937,0.2708731676226896,0.0,1.0,1.0,0.789568727427236,0.36190779689823666,0.20628850647971106,0.0
20jb0010,"construction / improvement of access road leading to declared tourism nrj leading to morias falls, brgy. miatan, katipunan, zamboanga del norte",roads,completed,100.0,Region IX,Zamboanga del Norte 2nd DEO,8.4571798,123.311023,2020-03-20,2022-01-31,2020,regular infra,regular infra - gaa 2020 cssp,47530188.33,0,31730,data/images/20jb0010,7,2020-02-19,2020-09-06,2021-02-24,2021-08-13,2022-01-31,2022-03-02,data/images/20jb0010/20jb0010_road_mask.png,1.0,1.0,1.0,0.2399275690357628,0.028293345405160705,0.0,1.0,1.0,1.0,0.7077863286555002,0.4137618832050702,0.0,1.0,1.0,1.0,0.6636487098234495,0.4038026256224536,0.0,1.0,1.0,1.0,0.5439112720688094,0.30172023540063375,0.0,1.0,1.0,1.0,0.3417836124943413,0.18628338614757808,0.0
22f00132,"convergence and special support program-sustainable infrastructure projects alleviating gaps (sipag)-access roads and/or bridges from the national road/s leading to major/strategic public buildings/facilities-construction of road, marcial o. rañola-ongo-p",roads,completed,100.0,Region V,Region V,13.1009583,123.528105,2022-04-08,2023-07-14,2022,regular infra,regular infra - gaa 2022 cssp,143106674.07,0,15906,data/images/22f00132,7,2022-03-09,2022-08-01,2022-11-25,2023-03-20,2023-07-14,2023-08-13,data/images/22f00132/22f00132_road_mask.png,1.0,1.0,1.0,0.33995584988962474,0.17537404954623498,0.0,1.0,1.0,1.0,0.753495217071376,0.4503311258278146,0.0,1.0,1.0,1.0,0.7743438803041452,0.4432180524895757,0.0,1.0,1.0,1.0,0.6647044395388766,0.387785136129507,0.0,1.0,1.0,0.7260240372823155,0.27250429237184204,0.1084130488103998,0.0
22a00082,"construction of by-pass and diversion roads - pangasinan-nueva vizcaya road connecting tplex, rosales, pangasinan",roads,completed,100.0,Region I,Region I,15.8850011,120.607225,2022-03-04,2023-06-14,2022,regular infra,regular infra - gaa 2022 oo-1,23948713.9,0,16751,data/images/22a00082,7,2022-02-02,2022-06-28,2022-10-23,2023-02-17,2023-06-14,2023-07-14,data/images/22a00082/22a00082_road_mask.png,1.0,1.0,0.8535765379113018,0.1313304721030043,0.06309012875536481,0.0,1.0,1.0,0.8497138769670959,0.11258941344778255,0.05643776824034335,0.0,1.0,1.0,0.9130185979971388,0.16952789699570817,0.0796137339055794,0.0,1.0,1.0,0.9358369098712447,0.23333333333333334,0.13969957081545065,0.0,1.0,1.0,0.888340486409156,0.1963519313304721,0.10393419170243205,0.0
22je0067,"construction of bypass and diversion roads, nrj panagaan- brgy. guripan- brgy. upper salug daku by-pass road, zamboanga del sur, mahayag, zamboanga del sur",roads,completed,100.0,Region IX,Zamboanga del Sur 1st DEO,8.1631096,123.4618566,2022-08-07,2023-08-26,2022,regular infra,regular infra - gaa 2022 oo-1,48705769.77,0,22901,data/images/22je0067,7,2022-07-08,2022-11-11,2023-02-15,2023-05-22,2023-08-26,2023-09-25,data/images/22je0067/22je0067_road_mask.png,1.0,1.0,1.0,0.11084063615709186,0.016553067185978577,0.0,1.0,1.0,1.0,0.5981824083089906,0.23044466082440765,0.0,1.0,1.0,1.0,0.6171697500811425,0.2510548523206751,0.0,1.0,1.0,0.8889970788704966,0.026452450503083414,0.0016228497241155468,0.0,1.0,1.0,0.8672508925673482,0.07611165206101915,0.048198636806231744,0.0
23na0051,"construction of telesfora-camingawan-canticol road , tubay, agusan del norte",roads,completed,100.0,Region XIII,Agusan del Norte DEO,9.2019111,125.587275,2023-08-30,2024-09-20,2023,regular infra,regular infra - gaa 2023 cssp,67549948.14,0,14332,data/images/23na0051,7,2023-07-31,2023-12-04,2024-03-10,2024-06-15,2024-09-20,2024-10-20,data/images/23na0051/23na0051_road_mask.png,1.0,1.0,1.0,0.7861777150916784,0.6019746121297602,0.0,1.0,1.0,1.0,0.9308885754583921,0.7083215796897038,0.0,1.0,1.0,1.0,0.7557122708039492,0.6045133991537377,0.0,1.0,1.0,1.0,0.4510578279266573,0.2724964739069111,0.0,1.0,1.0,1.0,0.46685472496473907,0.22510578279266572,0.0
22gb0040,construction of jct. national road-barangay san rafael-lumpatan-lapak-8.2 sumaray-walker-panpanan1-p,roads,completed,100.0,Region VI,Antique DEO,10.918238,122.2135652,2022-03-24,2023-04-24,2022,regular infra,regular infra - gaa 2022 cssp,14850000.0,0,28355,data/images/22gb0040,7,2022-02-22,2022-07-01,2022-10-08,2023-01-15,2023-04-24,2023-05-24,data/images/22gb0040/22gb0040_road_mask.png,1.0,1.0,1.0,0.5116959064327485,0.2577972709551657,0.0,1.0,1.0,0.8654970760233918,0.4283625730994152,0.29385964912280704,0.0,1.0,1.0,1.0,0.6140350877192983,0.14278752436647174,0.0,1.0,1.0,1.0,0.5935672514619883,0.18323586744639375,0.0,1.0,1.0,0.8576998050682261,0.0029239766081871343,0.0,0.0
19fk0019,"network development-construction of by-pass and diversion roads sorsogon city coastal by-pass road, package 5, sorsogon city",roads,completed,100.0,Region V,Sorsogon DEO,12.9677883,123.9883338,2019-07-12,2021-01-03,2019,regular infra,regular infra - gaa 2019 oo-1,93694160.79,0,5122,data/images/19fk0019,7,2019-06-12,2019-11-24,2020-04-07,2020-08-20,2021-01-03,2021-02-02,data/images/19fk0019/19fk0019_road_mask.png,1.0,1.0,0.9498587570621468,0.21919138418079095,0.0980755649717514,0.0,1.0,1.0,0.686617231638418,0.09798728813559322,0.045550847457627115,0.0,1.0,1.0,0.8526659604519774,0.2196327683615819,0.12676553672316385,0.0,1.0,1.0,0.9868467514124294,0.2524717514124294,0.13471045197740114,0.0,1.0,1.0,1.0,0.7981108757062146,0.556055790960452,0.0
22kj0066,"construction of by-pass and diversion roads ozamiz city-clarin interior by-pass link (occibal), ozamiz city",roads,completed,100.0,Region X,Misamis Occidental 2nd DEO,8.1587556,123.8238556,2022-05-23,2024-03-24,2022,regular infra,regular infra - gaa 2022 oo-1,45837456.48,0,38617,data/images/22kj0066,7,2022-04-23,2022-11-06,2023-04-23,2023-10-08,2024-03-24,2024-04-23,data/images/22kj0066/22kj0066_road_mask.png,1.0,1.0,0.8959635605950478,0.11159567766632747,0.041624267093085233,0.0,1.0,1.0,0.8301594223966662,0.16058535639870136,0.07331491980423512,0.0,1.0,1.0,0.7431312690798081,0.13974899452439793,0.052623927896496586,0.0,1.0,1.0,0.655570092552212,0.007510781605853564,4.84566555216359e-05,0.0,1.0,1.0,0.551630566458303,0.012937927024276784,0.001405243010127441,0.0
20ld0101,"construction of concrete road, jct. davao cot. - tubison road, sta. cruz, davao del sur",roads,completed,100.0,Region XI,Davao del Sur DEO,6.9108631,125.44615,2020-12-02,2022-03-07,2020,regular infra,regular infra - gaa 2020 lp,82025260.87,0,10722,data/images/20ld0101,7,2020-11-02,2021-03-27,2021-07-20,2021-11-12,2022-03-07,2022-04-06,data/images/20ld0101/20ld0101_road_mask.png,1.0,1.0,1.0,0.4096942880128721,0.24275945293644408,0.0,1.0,1.0,0.9883346741753821,0.06717618664521319,0.00925181013676589,0.0,1.0,1.0,0.9772727272727273,0.11544650040225261,0.06637168141592921,0.0,1.0,1.0,0.9814963797264682,0.11946902654867257,0.059734513274336286,0.0,1.0,1.0,0.8495575221238938,0.0,0.0,0.0
19pk0035,"construction /improvement of access roads leading to trades, industries and economic zones, mountain province boundary cagaluan junction sukiap, tanglag-mabongtot road in support of agribusiness industry (coffee, heirloom rice, and other high value crops)",roads,completed,100.0,Cordillera Administrative Region,Upper Kalinga DEO,17.3691194,121.2067361,2019-06-19,2020-08-24,2019,regular infra,regular infra - gaa 2019 cssp,9768397.87,0,39077,data/images/19pk0035,7,2019-05-20,2019-10-05,2020-01-21,2020-05-08,2020-08-24,2020-09-23,data/images/19pk0035/19pk0035_road_mask.png,1.0,1.0,0.7373029772329247,0.0,0.0,0.0,1.0,1.0,1.0,0.5691768826619965,0.159369527145359,0.0,1.0,1.0,1.0,0.7257443082311734,0.4882661996497373,0.0,1.0,1.0,0.9390542907180385,0.05253940455341506,0.03327495621716287,0.0,1.0,1.0,0.8220665499124343,0.029422066549912435,0.011208406304728547,0.0
22ka0066,"construction of access road of district engineering office (bukidnon 1st deo), malaybalay city, bukidnon    malaybalay city, bukidnon",roads,completed,100.0,Region X,Bukidnon 1st DEO,8.1543508,125.1340236,2022-01-28,2023-12-12,2022,regular infra,regular infra - gaa 2022 cssp,29400000.0,0,37726,data/images/22ka0066,7,2021-12-29,2022-07-17,2023-01-04,2023-06-24,2023-12-12,2024-01-11,data/images/22ka0066/22ka0066_road_mask.png,1.0,1.0,0.9811865759568241,0.16304967504085743,0.09357303029151305,0.0,1.0,1.0,0.9103796891034168,0.21808369123180418,0.13329025882710654,0.0,1.0,1.0,0.880582265972407,0.1632777165444111,0.10565922997985633,0.0,1.0,1.0,0.9895100908365323,0.22644521302877124,0.13997947626468016,0.0,1.0,1.0,0.3380335221010224,0.06206529588385086,0.031127665235072783,0.0
19ce0022,"network development - construction of by-pass and diversion roads, san jose city bypass road, nueva ecija",roads,completed,100.0,Region III,Nueva Ecija 1st DEO,15.8017625,120.9725325,2019-07-14,2021-07-25,2019,regular infra,regular infra - gaa 2019 oo-1,9011612.96,0,43945,data/images/19ce0022,7,2019-06-14,2020-01-15,2020-07-19,2021-01-20,2021-07-25,2021-08-24,data/images/19ce0022/19ce0022_road_mask.png,1.0,1.0,0.9958588792083468,0.2975153275250081,0.14284177691728514,0.0,1.0,1.0,0.9624072281381091,0.2329783801226202,0.09524577820802409,0.0,1.0,1.0,0.9998924384209961,0.33284930622781544,0.1467677745509304,0.0,1.0,1.0,1.0,0.3914165859954824,0.19457889641819942,0.0,1.0,1.0,0.11638162848230613,0.0009142734215338281,0.0,0.0
