contractId,description,category,status,progress,region,province,latitude,longitude,startDate,completionDate,infraYear,programName,sourceOfFunds,budget,amountPaid,contractorId,image_folder_path,downloaded_image_count,date_00_pre_start,date_25_progress,date_50_progress,date_75_progress,date_100_completed,date_post_completion,osm_mask_path
20k00066,"construction of by-pass and diversion roads, cagayan de oro (pce) bypass/alternate road (jct. lumbia/cdo - camp kibaritan road - pagatpat - jct. bcir), lumbia section, cagayan de oro city",roads,completed,100.0,Region X,Region X,8.4019778,124.5887833,2020-12-07,2021-12-30,2020,regular infra,regular infra - gaa 2020 oo-1,112437120.03,0,14332,data/images/20k00066,7,2020-11-07,2021-03-14,2021-06-19,2021-09-24,2021-12-30,2022-01-29,data/images/20k00066/20k00066_road_mask.png
23k00324,"construction of road, manticao-cabalantian-mahayahay-limunda to misamis oriental, west diversion road(opol to lugait)-package 4, misamis oriental",roads,completed,100.0,Region X,Region X,8.3566361,124.4590972,2023-09-25,2025-03-17,2023,regular infra,regular infra - gaa 2023 cssp,238267777.88,0,17267,data/images/23k00324,7,2023-08-26,2024-02-06,2024-06-20,2024-11-02,2025-03-17,2025-04-16,data/images/23k00324/23k00324_road_mask.png
20k00004,"construction of by-pass and diversion roads, manolo fortich - misamis oriental alternate/bypass road, siloo section, package 1, bukidnon",roads,completed,100.0,Region X,Region X,8.4370006,124.9539658,2020-03-09,2021-05-27,2020,regular infra,regular infra - gaa 2020 oo-1,115800000.0,0,14332,data/images/20k00004,7,2020-02-08,2020-06-28,2020-10-17,2021-02-05,2021-05-27,2021-06-26,data/images/20k00004/20k00004_road_mask.png
20cg0084,"local infrastructure program: local roads-construction of road sta. monica, caingin, masantol, pampanga",roads,completed,100.0,Region III,Pampanga 1st DEO,14.8680458,120.7021211,2020-03-02,2021-04-11,2020,regular infra,regular infra - gaa 2020 lp,2819539.0,0,8639,data/images/20cg0084,7,2020-02-01,2020-06-11,2020-09-20,2020-12-30,2021-04-11,2021-05-11,data/images/20cg0084/20cg0084_road_mask.png
20k00346,"construction of east-west lateral road connecting agusan del sur to bukidnon (jct. cdo city-camp kibaritan-dominorog road to jct. manolo fortich - libona-indahag road) (talakag - baungon section) incl. row, package 7c, bukidnon",roads,completed,100.0,Region X,Region X,8.2521781,124.6344614,2020-12-18,2023-12-16,2020,regular infra,regular infra - gaa 2020 lp,93902485.46,0,18310,data/images/20k00346,7,2020-11-18,2021-09-17,2022-06-17,2023-03-17,2023-12-16,2024-01-15,data/images/20k00346/20k00346_road_mask.png
20la0264,"construction of concrete road, brgy. tagnocon nabunturan compostela valley",roads,completed,100.0,Region XI,Davao de Oro 1st DEO,7.514995,126.0372667,2020-11-27,2022-04-12,2020,regular infra,regular infra - gaa 2020 lp,14403586.12,0,44987,data/images/20la0264,7,2020-10-28,2021-04-01,2021-08-04,2021-12-07,2022-04-12,2022-05-12,data/images/20la0264/20la0264_road_mask.png
22ca0086,"convergence and special support program (cssp) - construction / improvement of access roads leading to trades, industries and economic zones (road leveraging linkages for industry and trade infrastructure program - roll-it)  -  opening and construction of",roads,completed,100.0,Region III,Bataan 1st DEO,14.8998222,120.4282957,2022-09-27,2024-04-15,2022,regular infra,regular infra - gaa 2022 cssp,9799999.97,0,36878,data/images/22ca0086,7,2022-08-28,2023-02-15,2023-07-07,2023-11-25,2024-04-15,2024-05-15,data/images/22ca0086/22ca0086_road_mask.png
20mh0005,"construction of road slope protection structure along awang-upi-lebak-kalamansig-palimbang-sarangani road - k1985+733 - k1985+793, k2005+845 - k2006+055                                                             palimbang, sultan kudarat",roads,completed,100.0,Region XII,Sultan Kudarat 2nd DEO,6.2235892,124.1982092,2020-12-10,2022-09-02,2020,regular infra,regular infra - gaa 2020 oo-1,77200000.0,0,23474,data/images/20mh0005,7,2020-11-10,2021-05-16,2021-10-21,2022-03-28,2022-09-02,2022-10-02,data/images/20mh0005/20mh0005_road_mask.png
20ob0159,"construction of katipunan avenue extension road project, marikina city",roads,terminated,0.0,National Capital Region,Metro Manila 1st DEO,14.6566136,121.0958892,2020-11-25,2022-03-14,2020,regular infra,regular infra - gaa 2020 lp,0.0,0,20074,data/images/20ob0159,7,2020-10-26,2021-03-23,2021-07-20,2021-11-15,2022-03-14,2022-04-13,data/images/20ob0159/20ob0159_road_mask.png
21g00135,"construction of iloilo river north bank road, section 2, iloilo city, iloilo",roads,completed,100.0,Region VI,Region VI,10.6977324,122.5207765,2021-09-22,2025-02-25,2021,regular infra,regular infra - gaa 2021 lp,289499884.96,0,108,data/images/21g00135,7,2021-08-23,2022-08-01,2023-06-10,2024-04-18,2025-02-25,2025-03-27,data/images/21g00135/21g00135_road_mask.png
22lb0183,"construction of road, purok 8 to manipis barangay paradise embac, paquibato district, davao city",roads,completed,100.0,Region XI,Davao City DEO,7.3798842,125.5087409,2022-04-13,2023-07-22,2022,regular infra,regular infra - gaa 2022 cssp,57900000.0,0,34057,data/images/22lb0183,7,2022-03-14,2022-08-07,2022-12-01,2023-03-27,2023-07-22,2023-08-21,data/images/22lb0183/22lb0183_road_mask.png
21dq0040,"local program-construction / repair / rehabilitation / improvement of various infrastructure including  local projects -  local roads and bridges / local roads / construction of road, barangay san marino, dasmariñas city, cavite",roads,completed,100.0,Region IV-A,Cavite 3rd DEO,14.33036,120.9729883,2021-03-23,2022-06-16,2021,regular infra,regular infra - gaa 2021 lp,67544071.93,0,28091,data/images/21dq0040,7,2021-02-21,2021-07-13,2021-11-03,2022-02-23,2022-06-16,2022-07-16,data/images/21dq0040/21dq0040_road_mask.png
22k00098,"construction of kibawe-arakan road, package 2, kibawe, bukidnon",roads,completed,100.0,Region X,Region X,7.4632194,125.0185694,2022-03-30,2023-10-23,2022,regular infra,regular infra - gaa 2022 cssp,148867777.88,0,17267,data/images/22k00098,7,2022-02-28,2022-08-20,2023-01-10,2023-06-02,2023-10-23,2023-11-22,data/images/22k00098/22k00098_road_mask.png
21k00166,"construction/improvement of access roads leading to trades, industries and economic zones (roll-it) construction of northern bukidnon agri-industrial economic zone, road network development project (package 13) libona, bukidnon",roads,completed,100.0,Region X,Region X,8.4023031,124.6777825,2021-05-21,2022-11-25,2021,regular infra,regular infra - gaa 2021 cssp,110525175.56,0,14332,data/images/21k00166,7,2021-04-21,2021-10-06,2022-02-21,2022-07-09,2022-11-25,2022-12-25,data/images/21k00166/21k00166_road_mask.png
22p00061,"construction of beyeng - tacadang roadbakun & kibungan, benguet",roads,completed,100.0,Cordillera Administrative Region,Cordillera Administrative Region,16.7227778,120.6127778,2022-06-07,2023-12-21,2022,regular infra,regular infra - gaa 2022 cssp,198000000.0,0,35651,data/images/22p00061,7,2022-05-08,2022-10-25,2023-03-15,2023-08-02,2023-12-21,2024-01-20,data/images/22p00061/22p00061_road_mask.png
20ja0025,"construction/improvement of access roads leading to trades, industries and economic zones - access road at sitio anuling, pamucutan to sta. rita in support of high value crops (abaca, cacao, rubber and coffee), upper la paz, zamboanga city",roads,completed,100.0,Region IX,Zamboanga City 2nd DEO,7.0269356,121.9655514,2020-12-11,2022-03-15,2020,regular infra,regular infra - gaa 2020 cssp,39199991.74,0,5063,data/images/20ja0025,7,2020-11-11,2021-04-04,2021-07-28,2021-11-20,2022-03-15,2022-04-14,data/images/20ja0025/20ja0025_road_mask.png
24me0096,"construction of road, jct nhw paraiso - sta. maria, alabel, sarangani province",roads,completed,100.0,Region XII,Sarangani DEO,6.1191373,125.3626676,2024-07-09,2025-07-20,2024,regular infra,regular infra - gaa 2024 ssp,48898537.62,0,33370,data/images/24me0096,7,2024-06-09,2024-10-11,2025-01-13,2025-04-17,2025-07-20,2025-08-19,data/images/24me0096/24me0096_road_mask.png
20ba0024,"construction/upgrading/rehabilitation of drainage  along basco-contracosta diversion road (200010bn); chainage 120-577, brgy. kayvaluganan, basco, batanes",roads,completed,100.0,Region II,Batanes DEO,20.4487331,121.9744914,2020-12-22,2022-01-02,2020,regular infra,regular infra - gaa 2020 oo-1,24080044.34,0,36434,data/images/20ba0024,7,2020-11-22,2021-03-26,2021-06-28,2021-09-30,2022-01-02,2022-02-01,data/images/20ba0024/20ba0024_road_mask.png
20eb0115,"construction of coastal road connecting barangays, sta. lucia, san nicolas, general aguinaldo, ligaya and burgos, sablayan, occidental mindoro",roads,completed,100.0,Region IV-B,Mindoro Occidental DEO,12.7214344,120.8184342,2020-12-22,2022-03-01,2020,regular infra,regular infra - gaa 2020 lp,49499278.55,0,36866,data/images/20eb0115,7,2020-11-22,2021-04-09,2021-07-27,2021-11-12,2022-03-01,2022-03-31,data/images/20eb0115/20eb0115_road_mask.png
19pk0056,"construction of abra-kalinga-apayao road along aciga (pinukpuk)-tawang-buaya-mabaca (balbalan section, kalinga) phase ii, kalinga",roads,completed,100.0,Cordillera Administrative Region,Upper Kalinga DEO,17.5814194,121.2646833,2019-07-03,2021-03-16,2019,regular infra,regular infra - gaa 2019 lp,89034494.04,0,30724,data/images/19pk0056,7,2019-06-03,2019-12-05,2020-05-09,2020-10-11,2021-03-16,2021-04-15,data/images/19pk0056/19pk0056_road_mask.png
21f00069,"oo1: ensure safe and reliable national road system-network development program-construction of missing links/new roads-bacon-manito road, package 2, sorsogon, sorsogon city, sorsogon 1st legislative district",roads,completed,100.0,Region V,Region V,13.09409,123.9476833,2021-06-10,2022-11-09,2021,regular infra,regular infra - gaa 2021 oo-1,106149992.33,0,23385,data/images/21f00069,7,2021-05-11,2021-10-17,2022-02-23,2022-07-02,2022-11-09,2022-12-09,data/images/21f00069/21f00069_road_mask.png
22il0036,"convergence and special support program (cssp) construction/improvement of access roads leading to declared tourism destinations (tourism road infrastructure program - trip) construction of concrete road, limasawa circumferential road, limasawa, southern",roads,completed,100.0,Region VIII,Southern Leyte 1st DEO,9.9333781,125.0767312,2022-02-22,2023-11-09,2022,regular infra,regular infra - gaa 2022 cssp,96500000.0,0,31762,data/images/22il0036,7,2022-01-23,2022-07-28,2022-12-31,2023-06-05,2023-11-09,2023-12-09,data/images/22il0036/22il0036_road_mask.png
20k00185,"construction of missing links/new roads, completion of the east-west lateral road connecting agusan del sur/ agusan del norte to bukidnon, damay - calabugao - adtolawon road, package 18, bukidnon",roads,completed,100.0,Region X,Region X,8.4623556,125.2205639,2020-12-07,2022-02-27,2020,regular infra,regular infra - gaa 2020 oo-1,108223009.66,0,36079,data/images/20k00185,7,2020-11-07,2021-03-28,2021-07-18,2021-11-07,2022-02-27,2022-03-29,data/images/20k00185/20k00185_road_mask.png
21b00028,"organizational outcome 1: ensure safe and reliable national road system: network development program: construction of by-pass and diversion roads- cauayan city by-pass road, isabela",roads,completed,100.0,Region II,Region II,16.9336808,121.7319694,2021-03-10,2022-12-15,2021,regular infra,regular infra - gaa 2021 oo-1,85568511.66,0,2992,data/images/21b00028,7,2021-02-08,2021-08-18,2022-01-26,2022-07-06,2022-12-15,2023-01-14,data/images/21b00028/21b00028_road_mask.png
22lc0091,"construction of carmen-panabo diversion road, brgy. mangalcal to tubod section, carmen, davao del norte",roads,completed,100.0,Region XI,Davao del Norte DEO,7.3709472,125.6376056,2022-02-22,2023-11-23,2022,regular infra,regular infra - gaa 2022 cssp,67550000.0,0,22998,data/images/22lc0091,7,2022-01-23,2022-07-31,2023-01-07,2023-06-16,2023-11-23,2023-12-23,data/images/22lc0091/22lc0091_road_mask.png
22a00141,"construction of by-pass and diversion roads - bauang-san fernando-san juan bypass road, (bauang section), package 2, la union",roads,completed,100.0,Region I,Region I,16.530885,120.3404789,2022-03-04,2023-04-30,2022,regular infra,regular infra - gaa 2022 oo-1,64190694.31,0,31181,data/images/22a00141,7,2022-02-02,2022-06-17,2022-10-01,2023-01-14,2023-04-30,2023-05-30,data/images/22a00141/22a00141_road_mask.png
19k00014,"construction of by-pass and diversion roads, kadingilan-bukidnon/north cotabato by-pass road, package 6, bukidnon",roads,completed,100.0,Region X,Region X,7.4522977,124.8614349,2019-07-03,2020-07-26,2019,regular infra,regular infra - gaa 2019 oo-1,137263959.94,0,6506,data/images/19k00014,7,2019-06-03,2019-10-08,2020-01-13,2020-04-19,2020-07-26,2020-08-25,data/images/19k00014/19k00014_road_mask.png
24bc0082,"convergence and special support program- construction/ improvement of access roads leading to declared tourism destinations (tourism road infrastructure program- trip)- abulug- ballesteros bay view boulevard including access road leading to beach resorts,",roads,completed,100.0,Region II,Cagayan 2nd DEO,18.4292583,121.4933361,2024-06-03,2025-06-05,2024,regular infra,regular infra - gaa 2024 cp,72200629.92,0,41683,data/images/24bc0082,7,2024-05-04,2024-09-02,2024-12-03,2025-03-05,2025-06-05,2025-07-05,data/images/24bc0082/24bc0082_road_mask.png
19k00328,"construction of cdoc-iligan hinterland road, jct. cdo- camp kibaritan/dansolihon-jct. bcir/laguindingan airport road extension), (opol section), misamis oriental",roads,completed,100.0,Region X,Region X,8.4397218,124.4942563,2019-09-16,2020-09-30,2019,regular infra,regular infra - gaa 2019 lp,94024396.85,0,14332,data/images/19k00328,7,2019-08-17,2019-12-20,2020-03-24,2020-06-27,2020-09-30,2020-10-30,data/images/19k00328/19k00328_road_mask.png
22nh0074,"construction of national junction road to sitio anahawan of barangay buatong, san agustin, surigao del sur",roads,completed,100.0,Region XIII,Surigao del Sur 1st DEO,8.738095,126.203855,2022-08-08,2023-12-29,2022,regular infra,regular infra - gaa 2022 cssp,62540389.31,0,39790,data/images/22nh0074,7,2022-07-09,2022-12-13,2023-04-19,2023-08-24,2023-12-29,2024-01-28,data/images/22nh0074/22nh0074_road_mask.png
21eb0147,"construction/installation of roadway lighting along mindoro west coastal road, mamburao, ocidental mindoro",roads,completed,100.0,Region IV-B,Mindoro Occidental DEO,13.2873996,120.6285111,2021-09-27,2023-01-02,2021,regular infra,regular infra - gaa 2021 cssp,17694945.22,0,31745,data/images/21eb0147,7,2021-08-28,2022-01-20,2022-05-16,2022-09-08,2023-01-02,2023-02-01,data/images/21eb0147/21eb0147_road_mask.png
20d00040,"fy 2020 dpwh infrastructure programorganizational outcome 1:ensure safe and reliable national road systemnetwork development program construction of missing links / new roadsatimonan mauban road, mauban section, quezon",roads,completed,100.0,Region IV-A,Region IV-A,14.1376731,121.7462167,2020-02-24,2021-06-14,2020,regular infra,regular infra - gaa 2020 oo-1,48248718.19,0,32056,data/images/20d00040,7,2020-01-25,2020-06-22,2020-10-19,2021-02-15,2021-06-14,2021-07-14,data/images/20d00040/20d00040_road_mask.png
22e00053,"construction of missing links/new roads - odiongan east-west road, sta. 11+839.00-sta. 16+665.40, tablas island, romblon",roads,completed,100.0,Region IV-B,Region IV-B,12.3953239,122.0801169,2022-02-23,2023-12-13,2022,regular infra,regular infra - gaa 2022 oo-1,254103950.87,0,22465,data/images/22e00053,7,2022-01-24,2022-08-06,2023-01-18,2023-07-01,2023-12-13,2024-01-12,data/images/22e00053/22e00053_road_mask.png
20f00047,"oo1: ensure safe and reliable national road system-network development program-construction of by-pass and diversion roads, sorsogon city coastal by-pass road, package 6, sorsogon, sorsogon city, sorsogon (1st legislative district)",roads,completed,100.0,Region V,Region V,12.9636914,124.0044833,2020-07-16,2021-12-15,2020,regular infra,regular infra - gaa 2020 oo-1,193000000.0,0,41289,data/images/20f00047,7,2020-06-16,2020-11-22,2021-03-31,2021-08-07,2021-12-15,2022-01-14,data/images/20f00047/20f00047_road_mask.png
19ff0001,"cy-2019 asset preservation - construction/upgrading/rehabilitation of drainage along tigaon-goa-san jose-lagonoy-guijalo via san vicente road (guijalo section)k0581+(-446) - k0581+054.00caramoan, camarines sur",roads,completed,100.0,Region V,Camarines Sur 4th DEO,13.7451076,123.8608551,2019-07-10,2020-08-24,2019,regular infra,regular infra - gaa 2019 oo-1,13956341.22,0,20631,data/images/19ff0001,7,2019-06-10,2019-10-20,2020-01-31,2020-05-13,2020-08-24,2020-09-23,data/images/19ff0001/19ff0001_road_mask.png
23hc0089,"convergence and special support program- construction/improvement of access roads leading to trades, industries and economic zones (roads leveraging linkages for industry and trade infrastructure program- roll-it) -jct. (lir) mahayag (san miguel)- danao r",roads,completed,100.0,Region VII,Bohol 2nd DEO,9.9616303,124.2620464,2023-05-04,2024-11-03,2023,regular infra,regular infra - gaa 2023 cssp,92279734.4,0,12229,data/images/23hc0089,7,2023-04-04,2023-09-18,2024-02-02,2024-06-18,2024-11-03,2024-12-03,data/images/23hc0089/23hc0089_road_mask.png
